id_subsistema,nom_subsistema,din_instante,val_cmomediasemanal,val_cmoleve,val_cmomedia,val_cmopesada
N,NORTE,2005-01-07,0.94,0.94,0.94,0.94
N,NORTE,2005-01-14,6.34,5.87,6.41,7.64
N,NORTE,2005-01-21,0.82,0.83,0.79,0.93
N,NORTE,2005-01-28,0.71,0.71,0.71,0.71
N,NORTE,2005-02-04,0.0,0.0,0.0,0.0
N,NORTE,2005-02-11,0.0,0.0,0.0,0.0
N,NORTE,2005-02-18,0.0,0.0,0.0,0.0
N,NORTE,2005-02-25,0.0,0.0,0.0,0.0
N,NORTE,2005-03-04,0.0,0.0,0.0,0.0
N,NORTE,2005-03-11,0.0,0.0,0.0,0.0
N,NORTE,2005-03-18,1.79,0.0,0.0,16.7
N,NORTE,2005-03-25,1.58,0.03,0.03,17.44
N,NORTE,2005-04-01,0.0,0.0,0.0,0.0
N,NORTE,2005-04-08,0.0,0.0,0.0,0.0
N,NORTE,2005-04-15,0.0,0.0,0.0,0.0
N,NORTE,2005-04-22,0.0,0.0,0.0,0.0
N,NORTE,2005-04-29,3.1,0.0,0.0,28.92
N,NORTE,2005-05-06,4.51,0.0,0.0,42.11
N,NORTE,2005-05-13,3.96,0.0,0.0,36.93
N,NORTE,2005-05-20,4.77,0.0,0.0,44.48
N,NORTE,2005-05-27,9.81,9.81,9.81,9.81
N,NORTE,2005-06-03,8.45,0.0,13.26,13.26
N,NORTE,2005-06-10,14.83,14.71,14.87,15.08
N,NORTE,2005-06-17,28.67,28.44,28.79,28.85
N,NORTE,2005-06-24,26.42,26.1,26.52,27.0
N,NORTE,2005-07-01,20.87,20.77,20.88,21.19
N,NORTE,2005-07-08,23.27,23.09,23.26,23.91
N,NORTE,2005-07-15,29.52,29.4,29.52,29.97
N,NORTE,2005-07-22,31.86,31.62,31.93,32.34
N,NORTE,2005-07-29,30.81,30.59,30.87,31.24
N,NORTE,2005-08-05,28.52,28.25,28.57,29.16
N,NORTE,2005-08-12,28.33,28.13,28.37,28.77
N,NORTE,2005-08-19,38.15,37.89,38.21,38.72
N,NORTE,2005-08-26,34.13,33.72,34.28,34.81
N,NORTE,2005-09-02,43.22,42.77,43.41,43.8
N,NORTE,2005-09-09,36.2,35.72,36.48,37.03
N,NORTE,2005-09-16,29.39,28.92,29.56,30.1
N,NORTE,2005-09-23,25.35,24.73,25.55,26.43
N,NORTE,2005-09-30,21.82,21.23,22.07,22.59
N,NORTE,2005-10-07,32.99,31.61,33.49,35.14
N,NORTE,2005-10-14,35.39,34.61,35.79,36.99
N,NORTE,2005-10-21,37.9,36.68,38.3,39.97
N,NORTE,2005-10-28,45.54,43.73,46.26,48.07
N,NORTE,2005-11-04,43.35,41.95,44.28,45.18
N,NORTE,2005-11-11,29.17,27.32,30.14,30.59
N,NORTE,2005-11-18,30.16,28.94,31.04,31.43
N,NORTE,2005-11-25,34.25,32.23,35.3,35.96
N,NORTE,2005-12-02,30.13,29.81,30.19,30.87
N,NORTE,2005-12-09,15.0,14.67,15.12,15.49
N,NORTE,2005-12-16,6.89,6.71,6.97,7.04
N,NORTE,2005-12-23,0.59,0.33,0.33,2.69
N,NORTE,2005-12-30,1.62,1.57,1.64,1.67
N,NORTE,2006-01-06,0.0,0.0,0.0,0.0
N,NORTE,2006-01-13,0.0,0.0,0.0,0.0
N,NORTE,2006-01-20,0.0,0.0,0.0,0.0
N,NORTE,2006-01-27,5.69,5.69,5.69,5.69
N,NORTE,2006-02-03,32.02,32.02,32.02,32.02
N,NORTE,2006-02-10,4.46,4.44,4.44,4.64
N,NORTE,2006-02-17,42.63,42.63,42.63,42.63
N,NORTE,2006-02-24,27.07,24.18,28.7,28.7
N,NORTE,2006-03-03,0.0,0.0,0.0,0.0
N,NORTE,2006-03-10,0.0,0.0,0.0,0.0
N,NORTE,2006-03-17,0.0,0.0,0.0,0.0
N,NORTE,2006-03-24,0.0,0.0,0.0,0.0
N,NORTE,2006-03-31,3.3,0.0,0.0,30.77
N,NORTE,2006-04-07,12.92,12.92,12.92,12.92
N,NORTE,2006-04-14,8.71,8.71,8.71,8.71
N,NORTE,2006-04-21,7.81,7.81,7.81,7.81
N,NORTE,2006-04-28,3.37,3.37,3.37,3.37
N,NORTE,2006-05-05,12.16,12.15,12.15,12.23
N,NORTE,2006-05-12,1.67,0.0,0.0,15.56
N,NORTE,2006-05-19,0.0,0.0,0.0,0.0
N,NORTE,2006-05-26,0.0,0.0,0.0,0.0
N,NORTE,2006-06-02,0.0,0.0,0.0,0.0
N,NORTE,2006-06-09,0.0,0.0,0.0,0.0
N,NORTE,2006-06-16,22.56,22.56,22.56,22.56
N,NORTE,2006-06-23,72.62,72.47,72.52,73.61
N,NORTE,2006-06-30,71.72,70.25,72.31,73.8
N,NORTE,2006-07-07,86.45,84.43,87.6,87.6
N,NORTE,2006-07-14,86.27,84.63,87.06,87.96
N,NORTE,2006-07-21,83.44,83.12,83.44,84.5
N,NORTE,2006-07-28,89.74,88.96,90.02,90.95
N,NORTE,2006-08-04,105.66,104.35,106.13,107.82
N,NORTE,2006-08-11,98.34,96.65,99.08,100.4
N,NORTE,2006-08-18,97.64,95.52,98.41,101.04
N,NORTE,2006-08-25,96.65,94.76,96.99,101.3
N,NORTE,2006-09-01,124.74,123.29,125.18,127.5
N,NORTE,2006-09-08,122.69,121.71,123.02,125.7
N,NORTE,2006-09-15,115.01,114.25,115.05,117.38
N,NORTE,2006-09-22,125.44,122.55,126.5,129.97
N,NORTE,2006-09-29,127.63,126.09,127.99,131.01
N,NORTE,2006-10-06,107.73,105.29,108.8,110.68
N,NORTE,2006-10-13,113.03,112.18,113.45,114.87
N,NORTE,2006-10-20,83.56,83.09,83.69,84.54
N,NORTE,2006-10-27,82.6,81.98,82.81,83.62
N,NORTE,2006-11-03,69.32,68.97,69.51,70.01
N,NORTE,2006-11-10,94.2,94.19,94.19,94.29
N,NORTE,2006-11-17,68.17,68.15,68.15,68.43
N,NORTE,2006-11-24,78.19,77.87,78.36,78.36
N,NORTE,2006-12-01,20.68,20.58,20.58,21.55
N,NORTE,2006-12-08,77.9,77.9,77.9,77.9
N,NORTE,2006-12-15,68.29,67.52,68.57,69.46
N,NORTE,2006-12-22,5.84,5.41,6.08,6.08
N,NORTE,2006-12-29,1.47,1.37,1.54,1.54
N,NORTE,2007-01-05,0.71,0.69,0.72,0.76
N,NORTE,2007-01-12,3.6,3.58,3.58,3.74
N,NORTE,2007-01-19,0.02,0.0,0.03,0.03
N,NORTE,2007-01-26,0.0,0.0,0.0,0.0
N,NORTE,2007-02-02,0.0,0.0,0.0,0.0
N,NORTE,2007-02-09,0.0,0.0,0.0,0.0
N,NORTE,2007-02-16,0.0,0.0,0.0,0.0
N,NORTE,2007-02-23,0.0,0.0,0.0,0.0
N,NORTE,2007-03-02,0.0,0.0,0.0,0.0
N,NORTE,2007-03-09,0.0,0.0,0.0,0.0
N,NORTE,2007-03-16,0.0,0.0,0.0,0.0
N,NORTE,2007-03-23,0.0,0.0,0.0,0.0
N,NORTE,2007-03-30,0.0,0.0,0.0,0.0
N,NORTE,2007-04-06,0.0,0.0,0.0,0.0
N,NORTE,2007-04-13,0.0,0.0,0.0,0.0
N,NORTE,2007-04-20,0.0,0.0,0.0,0.0
N,NORTE,2007-04-27,41.57,41.56,41.56,41.71
N,NORTE,2007-05-04,44.09,44.08,44.08,44.18
N,NORTE,2007-05-11,32.49,32.49,32.49,32.5
N,NORTE,2007-05-18,37.16,37.15,37.15,37.28
N,NORTE,2007-05-25,39.9,39.88,39.88,40.08
N,NORTE,2007-06-01,121.29,120.5,121.74,121.74
N,NORTE,2007-06-08,105.58,105.13,105.83,106.47
N,NORTE,2007-06-15,116.8,116.75,116.75,117.18
N,NORTE,2007-06-22,75.32,74.65,75.62,76.12
N,NORTE,2007-06-29,81.54,81.35,81.56,82.15
N,NORTE,2007-07-06,133.59,133.53,133.62,133.7
N,NORTE,2007-07-13,135.88,135.25,136.15,136.67
N,NORTE,2007-07-20,126.13,125.45,126.09,128.65
N,NORTE,2007-07-27,114.93,114.18,114.83,117.99
N,NORTE,2007-08-03,68.47,68.46,68.46,68.55
N,NORTE,2007-08-10,27.71,27.66,27.66,28.09
N,NORTE,2007-08-17,39.55,39.55,39.55,39.55
N,NORTE,2007-08-24,46.13,44.73,46.93,46.93
N,NORTE,2007-08-31,67.24,66.95,67.4,67.4
N,NORTE,2007-09-07,123.32,123.22,123.22,124.28
N,NORTE,2007-09-14,127.32,127.13,127.13,128.92
N,NORTE,2007-09-21,143.39,143.09,143.09,145.86
N,NORTE,2007-09-28,185.36,185.13,185.13,187.22
N,NORTE,2007-10-05,159.95,157.82,160.98,162.07
N,NORTE,2007-10-12,163.96,163.7,163.7,166.62
N,NORTE,2007-10-19,198.12,197.89,197.89,200.05
N,NORTE,2007-10-26,202.33,201.37,202.87,202.87
N,NORTE,2007-11-02,222.97,222.52,223.32,223.32
N,NORTE,2007-11-09,214.31,214.31,214.31,214.31
N,NORTE,2007-11-16,172.38,172.38,172.38,172.38
N,NORTE,2007-11-23,143.09,143.09,143.09,143.09
N,NORTE,2007-11-30,163.09,163.08,163.08,163.13
N,NORTE,2007-12-07,190.53,190.53,190.53,190.53
N,NORTE,2007-12-14,211.22,211.22,211.22,211.22
N,NORTE,2007-12-21,198.64,198.48,198.73,198.73
N,NORTE,2007-12-28,197.67,197.67,197.67,197.67
N,NORTE,2008-01-04,250.79,250.79,250.79,250.79
N,NORTE,2008-01-11,472.1,472.1,472.1,472.1
N,NORTE,2008-01-18,637.23,637.23,637.23,637.23
N,NORTE,2008-01-25,561.51,559.11,559.11,581.48
N,NORTE,2008-02-01,554.98,554.98,554.98,554.98
N,NORTE,2008-02-08,258.26,257.18,259.09,259.09
N,NORTE,2008-02-15,121.07,120.15,121.31,123.04
N,NORTE,2008-02-22,159.14,154.07,161.94,162.32
N,NORTE,2008-02-29,212.17,205.76,215.74,216.21
N,NORTE,2008-03-07,132.95,132.95,132.95,132.95
N,NORTE,2008-03-14,124.31,124.31,124.31,124.31
N,NORTE,2008-03-21,166.36,166.36,166.36,166.36
N,NORTE,2008-03-28,77.32,74.68,78.46,80.61
N,NORTE,2008-04-04,52.29,0.0,82.1,82.1
N,NORTE,2008-04-11,67.37,0.0,105.78,105.78
N,NORTE,2008-04-18,42.35,0.0,66.5,66.5
N,NORTE,2008-04-25,25.88,0.0,45.5,47.17
N,NORTE,2008-05-02,20.04,0.0,35.44,35.44
N,NORTE,2008-05-09,14.92,0.0,23.43,23.43
N,NORTE,2008-05-16,0.0,0.0,0.0,0.0
N,NORTE,2008-05-23,15.57,0.0,27.48,27.84
N,NORTE,2008-05-30,27.6,0.0,43.31,43.43
N,NORTE,2008-06-06,78.02,78.02,78.02,78.02
N,NORTE,2008-06-13,78.62,78.56,78.56,79.18
N,NORTE,2008-06-20,72.24,72.09,72.09,73.54
N,NORTE,2008-06-27,78.13,78.05,78.05,78.81
N,NORTE,2008-07-04,87.27,87.21,87.21,87.83
N,NORTE,2008-07-11,90.55,90.52,90.52,90.75
N,NORTE,2008-07-18,101.41,101.36,101.36,101.85
N,NORTE,2008-07-25,108.01,107.93,107.93,108.74
N,NORTE,2008-08-01,143.78,143.3,143.92,144.7
N,NORTE,2008-08-08,136.81,136.62,136.62,138.38
N,NORTE,2008-08-15,118.1,117.43,118.07,120.59
N,NORTE,2008-08-22,79.45,77.39,80.37,81.85
N,NORTE,2008-08-29,71.89,69.34,73.24,73.87
N,NORTE,2008-09-05,89.91,89.6,89.6,92.47
N,NORTE,2008-09-12,102.95,102.64,102.64,105.58
N,NORTE,2008-09-19,116.27,114.46,116.76,119.97
N,NORTE,2008-09-26,118.34,117.37,118.11,122.72
N,NORTE,2008-10-03,100.63,100.48,100.5,101.82
N,NORTE,2008-10-10,97.68,97.24,97.86,98.34
N,NORTE,2008-10-17,75.64,74.13,76.35,77.27
N,NORTE,2008-10-24,92.39,92.33,92.35,92.79
N,NORTE,2008-10-31,99.53,98.61,99.88,100.89
N,NORTE,2008-11-07,104.07,103.08,104.61,104.75
N,NORTE,2008-11-14,115.14,112.14,116.82,116.97
N,NORTE,2008-11-21,109.82,107.28,111.73,111.98
N,NORTE,2008-11-28,92.51,91.23,93.2,93.39
N,NORTE,2008-12-05,95.08,94.88,94.88,96.74
N,NORTE,2008-12-12,104.2,104.07,104.27,104.27
N,NORTE,2008-12-19,115.29,115.29,115.29,115.29
N,NORTE,2008-12-26,92.28,91.98,92.51,92.51
N,NORTE,2009-01-02,76.51,76.51,76.51,76.53
N,NORTE,2009-01-09,15.34,14.94,15.57,15.57
N,NORTE,2009-01-16,34.46,34.46,34.46,34.46
N,NORTE,2009-01-23,96.45,96.45,96.45,96.45
N,NORTE,2009-01-30,80.66,80.66,80.66,80.66
N,NORTE,2009-02-06,5.18,5.13,5.13,5.52
N,NORTE,2009-02-13,23.87,23.87,23.87,23.87
N,NORTE,2009-02-20,39.27,37.48,40.28,40.28
N,NORTE,2009-02-27,12.54,11.51,13.34,13.34
N,NORTE,2009-03-06,57.32,57.18,57.4,57.4
N,NORTE,2009-03-13,0.0,0.0,0.0,0.0
N,NORTE,2009-03-20,0.0,0.0,0.0,0.0
N,NORTE,2009-03-27,0.0,0.0,0.0,0.0
N,NORTE,2009-04-03,0.0,0.0,0.0,0.0
N,NORTE,2009-04-10,0.0,0.0,0.0,0.0
N,NORTE,2009-04-17,0.0,0.0,0.0,0.0
N,NORTE,2009-04-24,0.0,0.0,0.0,0.0
N,NORTE,2009-05-01,0.0,0.0,0.0,0.0
N,NORTE,2009-05-08,0.0,0.0,0.0,0.0
N,NORTE,2009-05-15,0.0,0.0,0.0,0.0
N,NORTE,2009-05-22,0.0,0.0,0.0,0.0
N,NORTE,2009-05-29,0.0,0.0,0.0,0.0
N,NORTE,2009-06-05,0.0,0.0,0.0,0.0
N,NORTE,2009-06-12,0.0,0.0,0.0,0.0
N,NORTE,2009-06-19,0.0,0.0,0.0,0.0
N,NORTE,2009-06-26,32.06,31.96,31.96,32.88
N,NORTE,2009-07-03,42.3,42.3,42.3,42.3
N,NORTE,2009-07-10,29.64,29.64,29.64,29.64
N,NORTE,2009-07-17,24.9,24.9,24.9,24.9
N,NORTE,2009-07-24,16.79,16.78,16.79,16.79
N,NORTE,2009-07-31,20.29,20.1,20.38,20.55
N,NORTE,2009-08-07,10.69,10.63,10.69,10.86
N,NORTE,2009-08-14,9.74,9.73,9.73,9.9
N,NORTE,2009-08-21,9.96,9.89,9.98,10.13
N,NORTE,2009-08-28,11.7,11.63,11.71,11.89
N,NORTE,2009-09-04,7.87,7.78,7.89,8.11
N,NORTE,2009-09-11,7.66,7.56,7.71,7.91
N,NORTE,2009-09-18,4.0,3.95,4.0,4.19
N,NORTE,2009-09-25,4.05,3.95,4.1,4.19
N,NORTE,2009-10-02,1.99,1.91,2.02,2.07
N,NORTE,2009-10-09,2.36,2.29,2.38,2.48
N,NORTE,2009-10-16,3.12,3.08,3.13,3.21
N,NORTE,2009-10-23,2.46,2.38,2.5,2.54
N,NORTE,2009-10-30,1.4,1.31,1.46,1.46
N,NORTE,2009-11-06,0.52,0.5,0.54,0.54
N,NORTE,2009-11-13,0.44,0.41,0.46,0.47
N,NORTE,2009-11-20,0.34,0.33,0.34,0.34
N,NORTE,2009-11-27,0.66,0.65,0.67,0.68
N,NORTE,2009-12-04,1.17,1.08,1.22,1.25
N,NORTE,2009-12-11,0.56,0.53,0.57,0.6
N,NORTE,2009-12-18,0.08,0.0,0.12,0.12
N,NORTE,2009-12-25,0.3,0.29,0.31,0.31
N,NORTE,2010-01-01,0.29,0.27,0.29,0.29
N,NORTE,2010-01-08,0.01,0.01,0.01,0.01
N,NORTE,2010-01-15,0.0,0.0,0.0,0.0
N,NORTE,2010-01-22,0.0,0.0,0.0,0.0
N,NORTE,2010-01-29,0.0,0.0,0.0,0.0
N,NORTE,2010-02-05,20.69,0.0,32.34,33.22
N,NORTE,2010-02-12,0.0,0.0,0.0,0.0
N,NORTE,2010-02-19,0.0,0.0,0.0,0.0
N,NORTE,2010-02-26,10.15,0.0,15.83,16.13
N,NORTE,2010-03-05,20.69,0.0,32.34,33.22
N,NORTE,2010-03-12,11.4,0.89,17.37,17.45
N,NORTE,2010-03-19,16.06,1.26,24.43,24.81
N,NORTE,2010-03-26,33.4,32.49,33.82,34.37
N,NORTE,2010-04-02,35.97,35.24,36.4,37.21
N,NORTE,2010-04-09,16.28,0.0,25.44,26.15
N,NORTE,2010-04-16,10.52,9.12,10.36,16.05
N,NORTE,2010-04-23,23.1,22.53,23.52,23.67
N,NORTE,2010-04-30,22.46,21.15,23.14,23.48
N,NORTE,2010-05-07,18.14,12.05,22.79,22.94
N,NORTE,2010-05-14,25.21,18.48,29.02,29.21
N,NORTE,2010-05-21,31.04,30.02,31.54,32.04
N,NORTE,2010-05-28,33.09,32.41,33.4,33.79
N,NORTE,2010-06-04,54.67,54.05,54.92,56.4
N,NORTE,2010-06-11,58.78,58.15,59.0,59.78
N,NORTE,2010-06-18,57.89,57.58,57.96,58.54
N,NORTE,2010-06-25,63.27,62.56,63.61,63.93
N,NORTE,2010-07-02,111.56,111.56,111.56,111.56
N,NORTE,2010-07-09,100.05,99.52,99.93,102.47
N,NORTE,2010-07-16,97.46,97.3,97.3,98.81
N,NORTE,2010-07-23,95.32,95.32,95.32,95.32
N,NORTE,2010-07-30,89.01,89.01,89.01,89.01
N,NORTE,2010-08-06,103.73,103.45,103.45,106.03
N,NORTE,2010-08-13,125.81,125.43,125.43,128.95
N,NORTE,2010-08-20,114.69,114.37,114.37,117.35
N,NORTE,2010-08-27,123.73,123.22,123.42,127.03
N,NORTE,2010-09-03,144.36,144.36,144.36,144.36
N,NORTE,2010-09-10,164.72,164.72,164.72,164.72
N,NORTE,2010-09-17,165.24,165.13,165.13,166.22
N,NORTE,2010-09-24,177.97,177.88,177.88,178.65
N,NORTE,2010-10-01,247.44,247.44,247.44,247.44
N,NORTE,2010-10-08,216.59,216.59,216.59,216.59
N,NORTE,2010-10-15,176.45,176.35,176.35,177.51
N,NORTE,2010-10-22,254.58,254.58,254.58,254.58
N,NORTE,2010-10-29,290.88,290.67,290.67,292.59
N,NORTE,2010-11-05,147.04,144.48,148.84,149.91
N,NORTE,2010-11-12,120.96,117.81,122.72,122.93
N,NORTE,2010-11-19,125.63,123.08,127.14,129.92
N,NORTE,2010-11-26,104.62,100.62,106.74,107.64
N,NORTE,2010-12-03,84.16,78.97,87.11,87.12
N,NORTE,2010-12-10,90.7,82.8,95.2,95.2
N,NORTE,2010-12-17,73.46,70.16,75.29,75.64
N,NORTE,2010-12-24,62.09,59.96,62.84,65.61
N,NORTE,2010-12-31,51.71,50.46,52.46,53.82
N,NORTE,2011-01-07,53.74,52.68,54.32,55.75
N,NORTE,2011-01-14,16.9,16.72,16.92,17.43
N,NORTE,2011-01-21,23.33,23.08,23.35,24.06
N,NORTE,2011-01-28,21.12,20.57,21.43,21.49
N,NORTE,2011-02-04,12.14,0.94,18.53,18.53
N,NORTE,2011-02-11,36.14,35.19,36.68,36.68
N,NORTE,2011-02-18,47.11,45.97,47.73,47.92
N,NORTE,2011-02-25,54.22,53.14,54.73,55.37
N,NORTE,2011-03-04,79.69,77.25,80.89,82.07
N,NORTE,2011-03-11,0.0,0.0,0.0,0.0
N,NORTE,2011-03-18,33.4,28.47,35.87,37.93
N,NORTE,2011-03-25,10.71,7.74,12.34,12.75
N,NORTE,2011-04-01,0.0,0.0,0.0,0.0
N,NORTE,2011-04-08,0.0,0.0,0.0,0.0
N,NORTE,2011-04-15,0.0,0.0,0.0,0.0
N,NORTE,2011-04-22,0.0,0.0,0.0,0.0
N,NORTE,2011-04-29,0.0,0.0,0.0,0.0
N,NORTE,2011-05-06,14.69,14.44,14.8,15.0
N,NORTE,2011-05-13,13.09,13.02,13.12,13.19
N,NORTE,2011-05-20,14.57,14.15,14.77,15.01
N,NORTE,2011-05-27,15.88,15.69,15.93,16.3
N,NORTE,2011-06-03,27.48,26.99,27.69,28.14
N,NORTE,2011-06-10,30.19,30.05,30.18,30.68
N,NORTE,2011-06-17,32.12,31.74,32.22,32.88
N,NORTE,2011-06-24,27.55,27.17,27.74,28.41
N,NORTE,2011-07-01,28.22,27.53,28.55,28.91
N,NORTE,2011-07-08,27.08,26.8,27.19,27.53
N,NORTE,2011-07-15,22.66,22.47,22.65,23.32
N,NORTE,2011-07-22,20.72,20.54,20.7,21.42
N,NORTE,2011-07-29,19.41,19.0,19.54,20.1
N,NORTE,2011-08-05,22.39,21.84,22.63,23.1
N,NORTE,2011-08-12,15.5,14.98,15.7,16.26
N,NORTE,2011-08-19,17.05,16.55,17.25,17.73
N,NORTE,2011-08-26,23.06,22.38,23.32,24.09
N,NORTE,2011-09-02,15.79,15.14,16.02,16.81
N,NORTE,2011-09-09,16.55,16.09,16.82,17.42
N,NORTE,2011-09-16,20.38,19.81,20.65,20.98
N,NORTE,2011-09-23,23.15,22.43,23.38,24.47
N,NORTE,2011-09-30,23.91,22.98,24.31,25.08
N,NORTE,2011-10-07,40.46,39.36,41.01,41.46
N,NORTE,2011-10-14,40.82,40.46,40.98,41.69
N,NORTE,2011-10-21,36.1,35.23,36.55,36.73
N,NORTE,2011-10-28,21.99,21.49,22.24,22.39
N,NORTE,2011-11-04,36.83,36.33,37.09,37.87
N,NORTE,2011-11-11,42.54,41.85,42.93,42.93
N,NORTE,2011-11-18,38.58,37.96,38.97,39.57
N,NORTE,2011-11-25,43.83,42.86,44.38,44.38
N,NORTE,2011-12-02,60.08,58.37,61.03,61.19
N,NORTE,2011-12-09,46.2,45.49,45.96,49.82
N,NORTE,2011-12-16,24.99,24.77,24.93,26.08
N,NORTE,2011-12-23,28.0,27.72,27.89,29.51
N,NORTE,2011-12-30,26.16,25.78,25.91,28.7
N,NORTE,2012-01-06,0.0,0.0,0.0,0.0
N,NORTE,2012-01-13,1.44,1.33,1.47,1.61
N,NORTE,2012-01-20,1.43,1.34,1.47,1.59
N,NORTE,2012-01-27,2.76,2.69,2.79,2.81
N,NORTE,2012-02-03,0.0,0.0,0.0,0.0
N,NORTE,2012-02-10,0.0,0.0,0.0,0.0
N,NORTE,2012-02-17,0.0,0.0,0.0,0.0
N,NORTE,2012-02-24,0.0,0.0,0.0,0.0
N,NORTE,2012-03-02,13.74,13.74,13.74,13.74
N,NORTE,2012-03-09,86.46,86.37,86.52,86.52
N,NORTE,2012-03-16,116.59,116.02,116.79,117.5
N,NORTE,2012-03-23,119.97,119.43,120.23,120.55
N,NORTE,2012-03-30,138.89,136.15,140.15,141.92
N,NORTE,2012-04-06,171.8,170.61,171.74,177.84
N,NORTE,2012-04-13,183.92,182.92,184.13,186.29
N,NORTE,2012-04-20,184.3,182.52,184.85,187.62
N,NORTE,2012-04-27,196.48,194.13,197.53,202.35
N,NORTE,2012-05-04,182.7,181.63,182.84,187.19
N,NORTE,2012-05-11,180.29,179.89,180.28,181.65
N,NORTE,2012-05-18,172.55,170.14,173.92,173.92
N,NORTE,2012-05-25,191.86,190.12,192.85,192.85
N,NORTE,2012-06-01,178.11,177.25,178.6,178.6
N,NORTE,2012-06-08,146.8,146.13,147.1,148.46
N,NORTE,2012-06-15,148.47,146.32,149.27,151.8
N,NORTE,2012-06-22,102.62,101.1,103.01,105.81
N,NORTE,2012-06-29,77.38,75.15,78.41,79.86
N,NORTE,2012-07-06,56.58,54.95,57.28,58.63
N,NORTE,2012-07-13,95.52,94.53,95.73,97.78
N,NORTE,2012-07-20,107.04,106.66,106.88,109.08
N,NORTE,2012-07-27,104.41,103.84,104.45,106.12
N,NORTE,2012-08-03,89.22,87.92,89.69,91.26
N,NORTE,2012-08-10,107.61,106.22,107.9,110.91
N,NORTE,2012-08-17,117.48,116.73,117.62,119.3
N,NORTE,2012-08-24,129.94,128.4,130.47,132.56
N,NORTE,2012-08-31,138.81,138.21,138.82,140.77
N,NORTE,2012-09-07,175.66,175.2,175.5,178.8
N,NORTE,2012-09-14,182.23,181.11,182.31,185.68
N,NORTE,2012-09-21,190.65,189.31,191.26,192.16
N,NORTE,2012-09-28,189.17,188.69,189.15,190.91
N,NORTE,2012-10-05,181.42,180.54,181.74,182.84
N,NORTE,2012-10-12,247.73,247.7,247.7,247.99
N,NORTE,2012-10-19,324.08,324.05,324.05,324.31
N,NORTE,2012-10-26,320.34,320.34,320.34,320.34
N,NORTE,2012-11-02,362.35,360.83,363.21,365.11
N,NORTE,2012-11-09,431.73,430.48,432.44,432.44
N,NORTE,2012-11-16,453.85,451.66,455.53,455.53
N,NORTE,2012-11-23,317.93,316.96,318.48,318.48
N,NORTE,2012-11-30,312.87,310.06,314.48,314.48
N,NORTE,2012-12-07,200.26,196.15,202.6,202.6
N,NORTE,2012-12-14,265.89,259.33,269.64,269.64
N,NORTE,2012-12-21,181.61,176.73,184.23,185.19
N,NORTE,2012-12-28,318.85,315.89,315.89,349.09
N,NORTE,2013-01-04,341.01,337.17,343.14,348.3
N,NORTE,2013-01-11,551.77,546.2,554.95,554.95
N,NORTE,2013-01-18,336.29,332.64,338.37,338.37
N,NORTE,2013-01-25,477.81,475.96,478.86,478.86
N,NORTE,2013-02-01,289.67,288.32,290.22,291.53
N,NORTE,2013-02-08,172.95,168.47,175.5,175.5
N,NORTE,2013-02-15,151.0,150.0,151.78,151.78
N,NORTE,2013-02-22,212.13,206.52,215.3,215.3
N,NORTE,2013-03-01,309.16,302.64,312.54,314.61
N,NORTE,2013-03-08,367.1,361.05,370.33,371.66
N,NORTE,2013-03-15,336.04,331.77,338.48,338.48
N,NORTE,2013-03-22,336.01,334.38,336.94,336.94
N,NORTE,2013-03-29,314.85,312.06,316.82,317.88
N,NORTE,2013-04-05,296.48,295.73,296.4,299.43
N,NORTE,2013-04-12,187.28,183.8,188.84,191.36
N,NORTE,2013-04-19,149.67,146.37,151.27,152.98
N,NORTE,2013-04-26,126.89,124.34,128.25,128.77
N,NORTE,2013-05-03,273.94,271.17,275.74,277.81
N,NORTE,2013-05-10,337.12,335.19,337.99,339.39
N,NORTE,2013-05-17,352.14,349.59,353.03,356.38
N,NORTE,2013-05-24,351.45,347.08,353.62,355.58
N,NORTE,2013-05-31,352.07,349.37,353.63,356.88
N,NORTE,2013-06-07,320.94,318.0,322.09,325.25
N,NORTE,2013-06-14,175.52,173.89,176.19,177.7
N,NORTE,2013-06-21,187.86,183.12,190.36,191.51
N,NORTE,2013-06-28,160.84,156.35,162.99,165.39
N,NORTE,2013-07-05,96.5,94.35,97.38,99.38
N,NORTE,2013-07-12,103.04,99.31,105.03,105.85
N,NORTE,2013-07-19,118.14,114.38,120.03,121.52
N,NORTE,2013-07-26,123.12,120.07,124.53,126.52
N,NORTE,2013-08-02,148.05,146.21,148.7,151.11
N,NORTE,2013-08-09,159.1,157.42,159.65,162.1
N,NORTE,2013-08-16,141.48,138.13,142.97,145.47
N,NORTE,2013-08-23,166.32,162.93,167.85,170.29
N,NORTE,2013-08-30,152.48,147.89,154.95,155.8
N,NORTE,2013-09-06,258.02,252.3,261.0,262.71
N,NORTE,2013-09-13,266.54,259.87,271.61,272.03
N,NORTE,2013-09-20,272.0,267.09,274.52,276.19
N,NORTE,2013-09-27,263.79,260.97,265.13,266.79
N,NORTE,2013-10-04,260.7,253.95,264.34,265.56
N,NORTE,2013-10-11,240.07,220.97,250.38,253.74
N,NORTE,2013-10-18,243.29,231.59,251.87,254.44
N,NORTE,2013-10-25,243.3,235.89,246.93,250.07
N,NORTE,2013-11-01,307.03,302.57,309.56,309.56
N,NORTE,2013-11-08,315.33,304.65,323.38,324.37
N,NORTE,2013-11-15,314.74,312.17,316.71,316.71
N,NORTE,2013-11-22,333.1,324.18,338.18,338.18
